Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Antigua and Barbuda,ATG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6626429823451815,0.8490844970076945,1.7967940641187177,1.4468212852094555,1.540135071567771,2.4735854954673338,5.613448492563529,8.912847222222222,15.313432835820896,19.083310575026548,6.886077081284092,6.238223734381416,5.406990863883428,4.71027317101019,6.053204097181072,9.883268862852434,5.580272532337276,6.390518010291595,6.701462004255087,5.53580948754216,1.9472917404210126,1.4554375496126788,4.049249116607775,1.177305657532908,2.07394839165783,3.5733570261672067,3.623886410207967,4.053725403493257,4.265352381520475,4.292944301859607,4.233522250209908,3.977164336547461,3.8584769170064446,3.879979410334868,3.732497664496158,3.7357883155163747,3.8789866187126463,3.9623355072743416,3.9953037532404108,4.033068152656083,4.123971094946401,4.09566525976698,4.2933137041244525,4.620874526021559,4.778147908947732,4.806998084098013,4.913644367172013,5.136472570884538,5.1945003135880965,5.44675735459121,5.53956750932274,5.363407473960238,5.418446531717247,5.36045346745175,5.377648546144122
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.582936642586754,8.64156901650291,8.835688046918637,9.226439908675799,9.759073430643861,10.62232139093783,10.328092438417302,10.955624798711755,11.210167707552671,11.600554350485199,11.802890541296874,11.80911756976115,11.951631554982168,12.779686846038864,12.559668731326969,12.659899805657526,12.41679177652676,13.231896138669672,14.069858615406044,14.12909198015709,15.024916008712223,15.432500837408723,15.424931809197522,14.64008413039235,15.220975295934123,15.308410204340653,14.98057315337362,15.74695780224915,15.796167781662453,16.51986291512037,15.452881670778373,15.127966211525111,15.317768505287225,15.701451802796175,15.576586278353401,15.59651881363435,16.50180039320627,16.51427320840309,16.935695847362513,17.190297685723348,17.2006098261369,16.733367434193582,17.370451774428282,16.901958945283834,17.026515347238092,17.169711446054876,17.651398306108348,17.865260039562887,18.160875656495307,18.20018195899814,17.740845053161912,17.538877755905723,17.07681905526047,16.103336138873686,15.398599845341318
Austria,AUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.373318828033445,4.496361640963781,4.755361673097832,5.155193747438443,5.391003988066671,5.252196533326255,5.361724682623729,5.41773672705347,5.711110104197978,6.006325178351726,6.788807307161053,6.953651911970457,7.448516814438004,7.930866985275071,7.562697278260749,7.176844854723698,7.721250012391738,7.428063283930749,7.601371803967177,8.15884640220944,6.928478999681168,7.416160613895895,7.112124940917385,6.8743732734190175,7.214278667247509,7.230766353138836,7.14430485162476,7.623419814627494,7.03203069825559,7.1024489974299065,7.513246156150484,7.944096183943785,7.226236428363813,7.223017309303379,7.189264700953287,7.521516107010852,7.938008299266103,7.86366799568426,7.981004261238451,7.741130614824925,7.774259738982367,8.192769897838838,8.299115795840041,8.889562334088497,8.858363703422164,9.020169597593728,8.727297871560756,8.406418935982902,8.295095977934736,7.518751101929052,8.071131802313987,7.748134304569438,7.38707716295308,7.369137465909929,6.873713220336999
Azerbaijan,AZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.618637090219453,6.464585857238159,5.525358562590496,4.337414443721536,4.026472755378076,3.803022741045514,4.002975609756097,3.579835395070621,3.666271028501851,3.5471054837755203,3.623944346208677,3.7181699274966302,3.863229639438994,4.091801926869522,4.616299862691598,3.555340099984851,4.051383481297213,3.5656682175727203,3.38822587905988,3.6461798771666927,3.8248771701235746,3.785068836009171,3.931560608989186
Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,0.015206991539115219,0.016160066388106006,0.015833023067503327,0.011914060215551244,0.015120579892366058,0.014740464121621893,0.016586590869821272,0.02162303681901365,0.01803996173174835,0.020922059764516998,0.020693856486666235,0.020494677922811018,0.025334488480994642,0.02097429547753585,0.023533696521527765,0.02591048766432691,0.026234564746811767,0.027411288936065245,0.035629468106063496,0.03733689777526257,0.03638748082907916,0.0461597112702777,0.048130812908035635,0.04913180716731751,0.04847358240568907,0.04999382485360091,0.044267123783770734,0.05069882258110948,0.03859704196261967,0.04300846907136134,0.03821722095147284,0.0393932284690815,0.039969977554696695,0.03997864495783167,0.040062491806144296,0.04079712740161028,0.04030743805072844,0.040297088362048365,0.042395010800371086,0.03132357479122778,0.03154844220981792,0.023205145666408702,0.02756969730806378,0.02074740724764993,0.02436596277584127,0.023555045088696835,0.02321941915164929,0.022462398829736867,0.024260031732887113,0.026761960071246687,0.03029697275988201,0.030175769511132388,0.044485376256471275
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.941594074128455,10.103871994919832,10.641189630411455,11.38692873989345,11.053654717105669,11.141655554871067,11.042019427975399,11.217256753502847,12.325687126277035,12.815449606636179,13.010178810132908,12.563425175759487,13.472695256929818,14.255486402811822,13.836965545582931,12.458303896660443,13.241679785973577,12.875438717491265,13.807057935873793,14.23923381526021,13.723296273689193,12.579555069681636,11.926684782316453,10.312079423510884,10.696966385439332,10.59744025039591,10.431541713940717,10.447172782327145,10.135143850568955,10.813514942144039,10.639671672964377,11.090999877454975,11.146482514262095,10.675034545675407,11.105109403759716,11.08115205067945,11.623834247497474,11.328852021535676,11.601914553041611,11.173026745725947,11.229667699061089,11.133715514500947,10.38549510127231,10.882114174905043,10.661290221978659,10.355392987452447,10.151038997311138,9.744777191149758,9.75198480892529,9.24961568538969,10.171465215363359,9.046560546660025,8.546478214086928,8.671352486587235,8.328159897839756
Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.06635406325489736,0.05204863036003158,0.05420880452084306,0.047588560749927546,0.05530353272376076,0.057114995084251524,0.042382647710296074,0.05228407633951144,0.05517070916574426,0.07075025757184036,0.09695262228997988,0.0985563258674744,0.12771264769265797,0.12248163343958507,0.12770140791337925,0.13589114179528447,0.07778414799593568,0.0865100559526469,0.10301912235686327,0.10133960623745691,0.13909713450976752,0.11231011107481215,0.125105341173008,0.11255290598965483,0.12085659731636138,0.17398640318186206,0.15568806127179757,0.11885727464978327,0.1184965840989614,0.13085516728575175,0.1421575913689596,0.1595122166253455,0.16850116180211458,0.20520674284644236,0.22139767107321734,0.22478045258382018,0.2075912756579594,0.19380992763194446,0.18759308930932506,0.23441161879672237,0.23286096856793762,0.2564975957125979,0.2850002343944686,0.31303726919090413,0.3236421555395327,0.29998540507189414,0.47126700885589884,0.5317389868064155,0.5072373931172843,0.5210631853075998,0.5532832590103182,0.5596933536924249,0.5623470063191477,0.5809609142970463,0.6142138518119298
Burkina Faso,BFA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.009111902210015224,0.018729901237695572,0.01700311632743493,0.01750420311303843,0.021575284032407053,0.01984127137493309,0.019533658539183842,0.019216850997535288,0.018894962330979835,0.021889868155380056,0.025426341428723822,0.02626891342722073,0.027698404837075228,0.028443214490286875,0.03399844471254417,0.035749190232584216,0.03331491350784192,0.038968359578586124,0.053341701860057676,0.06100989019817568,0.06342019008791497,0.0797954520726798,0.08042728290623903,0.0809238098027423,0.06183694535376767,0.061686818953696,0.060571874289942346,0.06351871782968041,0.066263378371182,0.0957371731328257,0.06617305074523604,0.06928742318855825,0.06784084478697851,0.06564339967983171,0.06574504298234785,0.06214713398913248,0.06822986586482171,0.07563982190878929,0.07856383294902854,0.08255275044512835,0.0897168507561461,0.08350426850254429,0.08173349277236824,0.08519401726847449,0.08470597101323818,0.08387534430592322,0.09837584695025597,0.11552628220236273,0.13055662168239215,0.12763333758005282,0.12571725212151807,0.13749621935313133,0.158663009401362,0.17913240904804698,0.16201880623408071
Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,0.05191494592918936,0.06630274321224768,0.06669236147341567,0.06829413034875097,0.07630464283851249,0.07757257917876617,0.07811562465672556,0.08390385545217034,0.09375574285087944,0.09473961861160536,0.0999811864874635,0.09323348318387409,0.10055393465894781,0.10981343159670885,0.1197279187531806,0.12062523427377113,0.1341505812098384,0.12986798010240075,0.14628129437798065,0.1466092660038177,0.15957535284091165,0.1531046019478458,0.1632726877329739,0.1922051672981929,0.19815223339690655,0.20236581366673062,0.19018246754702617,0.19558516961805325,0.2118022247289456,0.24202001593352657,0.24675621825477617,0.2566021604485562,0.2668230414879143,0.2752465938332301,0.2995291728708059,0.3016307259702142,0.3327278193579184,0.35715876700913873,0.3939366990151542,0.4120111856706403,0.4334879630708737,0.4424008276837636,0.45914196480280933
Bulgaria,BGR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.8339011212635885,3.2699200742076346,3.835891818065416,4.259780927428265,5.262987915533978,5.6456519417934885,5.905436714713884,6.638369161079374,7.112214402523035,7.869932816167373,7.213424372059187,7.5325526759246735,7.715656701103053,7.983550221222282,8.210958035983312,8.377877478774169,8.347946172669852,8.628766462487206,9.236529547430733,8.96813200633587,8.74423866745434,9.036431530481492,10.107275314027307,10.108336620155981,9.749961470553737,9.992783476276616,10.217299937677012,10.214134001325775,9.71884349134872,9.77126186722229,8.543010790305301,6.666757564871837,6.34713736176495,8.009796380280095,6.414520788607596,6.9003263952095555,6.763241038376261,6.209849582558757,5.934325293158864,5.356718076482372,5.328034342483855,5.800066474036794,5.695266946793616,6.084370085013787,6.064891808326185,6.25628204411767,6.445333272288911,6.925435282024476,6.772087541229228,5.731193723962962,5.964900206190196,6.715380560040325,6.119456526023941,5.450695962830595,5.871615869349931
Bahrain,BHR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.544478442623456,10.54928109402361,9.191643949544888,6.710688222746155,8.74207570795081,6.554118582304954,3.384393575972468,5.124669111459072,5.500874644286405,6.175647801672467,12.194299287410926,13.798354152293113,16.066278283258054,23.055864265823896,21.456617614951313,21.585721628405174,23.171399672953843,24.638175970973858,24.010368717018114,23.726526992572886,21.917143666918598,22.78887790013899,25.491802046897266,20.755870794594074,22.611067046143795,24.305033021004697,25.403594612925104,25.45818790884975,26.146575036220828,24.398900413644014,25.058854961678136,23.29978127176248,20.841640109580243,27.306930268382153,26.9092683974177,26.287694319131308,26.99547927308923,29.111392936984185,29.98959266875454,28.308506075768406,28.050910754212214,19.966003821953727,21.354104207588133,21.14840679019559,21.100159306282595,21.60193124358951,19.647088836348384,25.915957373893587,26.70821198826474,23.811708405448304,23.585480899568203,22.413334751918416,20.51485098256676,23.804356965237478,23.449754825848906
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.7497626177781025,4.746698752475936,5.996432199400411,5.5581114086686085,8.118535804574488,9.39961015037057,7.465982536927975,11.173358058830082,10.28712009935257,10.627173542448006,15.20031413488905,38.72366173366387,36.497000095592085,43.38054857621441,39.91920539819232,43.70144852341673,33.51401748037864,49.29988686577613,32.79160153439233,33.638609536382695,37.93010096790579,13.006685360916638,10.271428895698559,8.956334069018194,8.066873899528291,6.437527430151649,5.903856045431166,5.845673458152042,6.220802248979115,7.731525636393235,7.610495599525623,6.825173486113452,6.737820045540968,6.27473309608541,6.113992642128346,6.0080421202927,5.879294548786074,4.753542182109628,5.790133075915328,5.708374776886079,5.601010440095337,5.177481979975918,5.100353542051449,4.808098914950625,5.343724226884034,5.290297009254394,4.957323645892267,4.938208384940759,4.290906170771719,4.629528597515613,4.5833434950336995,5.091832893214901,5.2929370307951595,7.426540133601951,6.323257511729104
Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.550952619319798,3.083043562388347,0.8181254836892882,0.8920140218621999,1.1261802391189453,2.2368867009146873,2.824691473236128,2.7606502376355304,3.6604715101205136,3.543235672518962,3.787614144472956,3.8336517830139174,4.128334876458729,4.285163148249518,4.647460965405713,4.677514043455219,5.354936059872478,5.526103004862326,5.716134831991971,6.475389584601226,6.101280083328764,6.080813337257514,6.234719161683028
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.556931577916993,7.497670182635023,6.361224894886086,5.961662840886796,5.921699704724409,5.886700306414945,5.770180554176184,5.596280066358571,5.389745290647631,5.314049011592732,5.311929656619177,5.464145912077568,5.977157999479145,6.122471586308447,6.462446657568555,6.3303140387783525,6.6231635545186105,6.439684266940437,6.642696660468593,6.762517348993558,6.679991589619942,6.736652251210305,6.701957705257822
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.47797184567257556,0.3872105424326579,0.7154460691694734,0.6223693143245078,0.8182964809981662,0.7947775610399644,0.7377797287534181,1.0738206793738687,0.884672715210105,1.137664450239391,0.9904159368810462,1.1460017789459345,1.2401179709005112,1.134468730180828,1.1729306129909296,1.320846465556056,1.3024040489245043,1.4455029235924053,1.5568884251430217,1.4792045575174269,1.3227706288370158,1.242494883645284,1.1376171617161714,1.1060633286698924,1.0748501686966392,1.1562141873988152,1.2110303830911493,1.3042335933914642,1.3928324061040729,1.6389362780633243,1.6619124296195187,1.8802570032334691,1.8305089106974686,1.9112875475669986,1.8546466078919444,1.8249687142146183,1.4415657350380953,1.7540229055169987,1.6083053968143683,1.4574355927807017,1.6013424175646442,1.7545179305368181,1.6502520918667003,1.6077954891688033,1.4211685362328814,1.488666570176894,1.5260931325172744,1.5975161440582826,1.4252870184377706,1.8689576305470346,1.6761056938882117,1.8268609200709618,1.4158259108229556,1.491598897091937,1.4076014944809976
Bermuda,BMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.5513738738738745,3.8684835164835163,3.3837124463519315,3.1519287211740044,4.1244376278118615,3.5864870259481036,3.954607843137255,4.090115384615385,4.220509433962264,3.6670000000000003,4.133709090909091,4.2311538461538465,4.668321033210332,7.906542750929368,8.309119850187267,8.648584905660377,8.822857142857142,8.515131086142324,7.936044776119403,8.58814126394052,7.981946222791293,7.060890099909173,7.142347021587405,8.064384051492938,7.86393846481045,7.927185489823895,7.349081593531072,9.888710262925892,11.061271359281541,13.274264543430602,8.468108417894346,9.133172938445638,7.8853485792303095,9.15038193855033,8.96350303438975,8.899591604458877,8.781918874419999,8.667884357902043,8.544279080452226,8.376927470017133,8.36199116976372,8.44822731345194,8.859740590030519,8.859865771812082,9.14736429243803,9.088334320541199,10.116175627295693,11.24603932930588,9.943759287913839,7.262934974709,9.347122412628217,6.872359209466576,7.356862866137844,7.051814587467885,8.838314987948849
Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.27203787029413434,0.2766214417555401,0.28662641929060156,0.31015959288546135,0.3712155058424795,0.3711511107726399,0.40708455383382447,0.44656978493672006,0.5037386125644764,0.5774358288830634,0.5517861732202519,0.6655547080798967,0.7602373138150177,0.7206365560635606,0.7173668874669329,0.8103734745492196,0.894576639511484,0.8561999527292188,0.939655033846561,0.8662749036728559,0.8351423856017676,0.8391291125304841,0.7453172840195901,0.7198689252948006,0.6640434896350274,0.6641458251161143,0.5959409538785209,0.6233874814918855,0.6535513736451671,0.7428855908467679,0.8397002790449114,0.858995775629419,0.9332415086598481,1.0763312287551599,1.1640311093576223,1.3016960863064206,1.2734217797267826,1.390233716667376,1.369256318078147,1.2763025265950945,1.327056787015835,1.014681790763708,1.2013787731796202,1.259040431670681,1.239406557348166,1.3353309424267998,1.6219067416943094,1.306168950427498,1.3789656197932156,1.433545061313193,1.532870643809659,1.6020293216851222,1.8354690553885906,1.818997383143351,1.9324194987028696
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6496309790524134,0.6617705352864329,0.7012355150456724,0.7053209171240847,0.698986877372637,0.6754466752624793,0.7491398049477015,0.7505610922645977,0.8549456837514078,0.9072498593426602,0.9835799574207851,1.0502072461406808,1.1419874189061991,1.291260645222848,1.3653523486060404,1.4047188095019054,1.407767881856348,1.4438252828858722,1.5307923886230999,1.5913323741861194,1.5441623395080812,1.3851892787884776,1.3562837716245628,1.2829470994747623,1.2711280764186428,1.3358916360627544,1.4359868714004556,1.468996065277301,1.4538990006093129,1.4590058266375172,1.3986206090310924,1.443186893201312,1.4279219743128486,1.4684318886633654,1.5162570082363607,1.591823025855894,1.726864216766111,1.7938286777408867,1.8351523741110687,1.8532907324674952,1.8711183125591204,1.8983538739966492,1.844379610815528,1.7624823620418895,1.828671981228727,1.8580879921582028,1.8393938594889738,1.9013719170484062,2.008670258155356,1.8838117844144937,2.1329375710877936,2.211587235275672,2.3435701150307984,2.4884171837098332,2.5943882854977796
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7462966411043608,0.8388841409197249,1.119400995760708,0.8163296758809352,0.7660852622288923,0.8724498032917825,1.1340724610665807,1.425756800960185,1.8551511599964587,2.0191288412150663,1.7962846663987138,2.0165559189284896,2.080752647644766,1.9770553470301595,2.0094054527089744,2.310188835689376,2.148829634179855,2.3730907132291463,2.522573110641838,2.394279731026328,2.6754324052118603,2.7095345345345345,2.542504953888458,2.694225948655891,2.931381346667032,3.309877151029212,3.5707886700735383,3.6583026345924665,3.6595249238957632,3.8159933399625374,4.126491124305806,4.617521768251842,3.7343583132456595,4.237227706213487,2.833429918754616,3.1278122275521874,3.198983236946402,3.3792803761074377,4.256155999253592,4.499854976535947,4.402894973818498,4.511188281581913,4.525025968955127,4.660219350762879,4.739998754993756,4.938242904430147,4.986412835997804,4.939793590439979,5.844583313801074,5.807257514274428,5.28599737453008,5.449513722331709,5.222107001438287,5.127146391796367,4.490177673483071
Brunei Darussalam,BRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.082170163312741,3.555785317070891,4.137439117029358,3.8011776523895016,3.4853139563404465,3.2579643641689042,4.5787953334078795,3.911675289348765,3.6374650275540485,3.944190597882785,63.36026330614356,55.38621929475562,66.59154096837541,67.1888395261174,52.76769239695955,43.79868374662122,35.81463405934944,36.591738998586735,52.640913178525516,39.648841497207655,35.48849955400647,7.349211585076343,10.158042575487075,12.757127503111212,8.788284676048335,11.563907497149373,9.95449231941534,13.966025873025226,23.385829058570387,25.237469882392233,23.933238016113762,19.94117337779881,19.033497224077703,17.63537662687976,16.21193333908989,16.114505101079438,15.98225133656494,16.21744787493831,16.507255139056834,11.980244507170024,14.140201835908547,13.250566716747475,12.622699766769395,12.991587174473455,13.902089713314588,13.707641623625937,13.132861580013506,22.450181932647574,24.04688439349034,20.486247042514826,21.105945525932558,24.607177935753388,24.18076388124518,19.23359197073815,22.12470124166877
