ISO Code,dt,AverageTemperature
CUB,1824,25.63166666666667
CUB,1825,25.412583333333334
CUB,1826,25.555333333333337
CUB,1827,26.08883333333333
CUB,1828,25.93325
CUB,1829,24.997583333333328
CUB,1830,25.795666666666673
CUB,1831,24.813583333333337
CUB,1832,24.910666666666668
CUB,1833,25.214166666666667
CUB,1834,25.575500000000005
CUB,1835,24.640666666666664
CUB,1836,24.84175
CUB,1837,24.89741666666667
CUB,1838,24.615000000000006
CUB,1839,24.946083333333334
CUB,1840,24.968833333333336
CUB,1841,24.64058333333334
CUB,1842,25.08566666666667
CUB,1843,24.797583333333332
CUB,1844,24.479666666666663
CUB,1845,24.410833333333333
CUB,1846,25.15941666666666
CUB,1847,25.002416666666665
CUB,1848,25.090499999999995
CUB,1849,25.604749999999996
CUB,1850,25.43466666666667
CUB,1851,25.077166666666667
CUB,1852,24.796750000000003
CUB,1853,24.948666666666664
CUB,1854,24.912166666666668
CUB,1855,24.99933333333333
CUB,1856,25.410916666666665
CUB,1857,24.50691666666667
CUB,1858,24.683916666666665
CUB,1859,25.046083333333332
CUB,1860,24.847333333333335
CUB,1861,25.355
CUB,1862,25.347833333333337
CUB,1863,25.16658333333334
CUB,1864,24.62375
CUB,1865,25.248999999999995
CUB,1866,24.988666666666663
CUB,1867,25.17141666666667
CUB,1868,25.186333333333334
CUB,1869,25.699666666666662
CUB,1870,25.145
CUB,1871,25.09325
CUB,1872,25.112583333333337
CUB,1873,24.808666666666667
CUB,1874,25.17708333333334
CUB,1875,25.398416666666666
CUB,1876,25.258416666666665
CUB,1877,25.394416666666668
CUB,1878,25.64491666666667
CUB,1879,25.17775
CUB,1880,25.43383333333333
CUB,1881,25.186750000000004
CUB,1882,25.233000000000004
CUB,1883,25.533583333333336
CUB,1884,25.01516666666667
CUB,1885,25.027916666666666
CUB,1886,24.59025
CUB,1887,24.718500000000006
CUB,1888,24.933416666666663
CUB,1889,25.05666666666667
CUB,1890,24.96708333333333
CUB,1891,25.05808333333334
CUB,1892,24.843833333333333
CUB,1893,25.043416666666673
CUB,1894,24.944916666666668
CUB,1895,24.991666666666664
CUB,1896,25.136000000000006
CUB,1897,25.501750000000005
CUB,1898,25.225166666666667
CUB,1899,25.36241666666667
CUB,1900,25.344000000000005
CUB,1901,24.75566666666667
CUB,1902,25.152
CUB,1903,25.178250000000002
CUB,1904,24.922333333333338
CUB,1905,25.33441666666667
CUB,1906,25.024833333333337
CUB,1907,25.236833333333337
CUB,1908,25.226916666666668
CUB,1909,24.997833333333336
CUB,1910,24.55583333333333
CUB,1911,25.40433333333333
CUB,1912,25.522750000000002
CUB,1913,25.12425
CUB,1914,25.22066666666667
CUB,1915,25.33341666666667
CUB,1916,25.033999999999995
CUB,1917,24.775500000000005
CUB,1918,25.155083333333337
CUB,1919,25.41008333333333
CUB,1920,25.268416666666667
CUB,1921,25.43275
CUB,1922,25.351
CUB,1923,25.359749999999995
CUB,1924,25.657666666666668
CUB,1925,25.598250000000004
CUB,1926,25.52958333333333
CUB,1927,25.558000000000003
CUB,1928,25.363583333333334
CUB,1929,25.574083333333334
CUB,1930,25.4785
CUB,1931,25.37291666666667
CUB,1932,25.597166666666666
CUB,1933,25.512916666666666
CUB,1934,25.256083333333336
CUB,1935,25.230666666666664
CUB,1936,25.472583333333333
CUB,1937,25.64725
CUB,1938,25.450999999999997
CUB,1939,25.49466666666667
CUB,1940,25.286166666666663
CUB,1941,25.755499999999998
CUB,1942,25.734166666666667
CUB,1943,25.36808333333333
CUB,1944,25.48675
CUB,1945,25.48216666666667
CUB,1946,25.85666666666667
CUB,1947,25.851000000000003
CUB,1948,26.1875
CUB,1949,25.68183333333333
CUB,1950,25.144000000000005
CUB,1951,25.390416666666667
CUB,1952,25.471999999999998
CUB,1953,25.835333333333335
CUB,1954,25.424416666666662
CUB,1955,25.33858333333333
CUB,1956,25.324416666666668
CUB,1957,25.707000000000004
CUB,1958,25.58
CUB,1959,25.925916666666662
CUB,1960,25.53383333333333
CUB,1961,25.70783333333333
CUB,1962,25.43466666666667
CUB,1963,25.494583333333328
CUB,1964,25.80316666666667
CUB,1965,25.5625
CUB,1966,25.265083333333333
CUB,1967,25.578583333333338
CUB,1968,25.237583333333337
CUB,1969,25.657833333333333
CUB,1970,25.412166666666664
CUB,1971,25.479666666666663
CUB,1972,25.771333333333335
CUB,1973,25.684250000000002
CUB,1974,25.54975
CUB,1975,25.89075
CUB,1976,25.502583333333334
CUB,1977,25.656916666666664
CUB,1978,25.626833333333337
CUB,1979,25.678250000000002
CUB,1980,25.848166666666668
CUB,1981,25.486500000000003
CUB,1982,26.081750000000003
CUB,1983,25.86633333333333
CUB,1984,25.63258333333334
CUB,1985,25.671833333333336
CUB,1986,25.872583333333335
CUB,1987,25.924750000000003
CUB,1988,25.824749999999998
CUB,1989,25.90341666666667
CUB,1990,26.133416666666665
CUB,1991,26.165833333333335
CUB,1992,25.859583333333333
CUB,1993,25.874416666666665
CUB,1994,26.26466666666666
CUB,1995,26.127499999999998
CUB,1996,25.80133333333333
CUB,1997,26.63825
CUB,1998,26.407083333333333
CUB,1999,25.7975
CUB,2000,25.784999999999997
CUB,2001,25.85641666666667
CUB,2002,26.313000000000002
CUB,2003,26.361583333333332
CUB,2004,26.26891666666667
CUB,2005,26.14408333333333
CUB,2006,26.154500000000002
CUB,2007,26.279750000000003
CUB,2008,26.054750000000002
CUB,2009,26.022333333333332
CUB,2010,25.62733333333334
CUB,2011,26.153000000000002
CUB,2012,26.059
CUB,2013,26.250444444444447
CUW,1824,27.133000000000003
CUW,1825,27.401583333333335
CUW,1826,27.243700000000008
CUW,1827,27.43227272727273
CUW,1828,27.129000000000005
CUW,1829,26.8204
CUW,1845,26.700444444444447
CUW,1846,27.280666666666665
CUW,1847,26.79275
CUW,1848,26.75491666666667
CUW,1849,26.91741666666667
CUW,1850,26.86791666666667
CUW,1851,26.967
CUW,1852,26.7005
CUW,1853,26.93375
CUW,1854,26.876833333333334
CUW,1855,27.045
CUW,1856,27.352833333333333
CUW,1857,26.497916666666665
CUW,1858,26.579250000000002
CUW,1859,26.66775
CUW,1860,26.78783333333334
CUW,1861,26.892750000000003
CUW,1862,26.728499999999997
CUW,1863,26.85841666666667
CUW,1864,26.870666666666665
CUW,1865,26.959083333333336
CUW,1866,26.731000000000005
CUW,1867,27.081500000000005
CUW,1868,27.292333333333335
CUW,1869,27.64158333333334
CUW,1870,26.88083333333334
CUW,1871,26.99141666666667
CUW,1872,27.398416666666666
CUW,1873,26.971166666666665
CUW,1874,26.920166666666663
CUW,1875,27.016750000000002
CUW,1876,27.257083333333338
CUW,1877,27.625666666666664
CUW,1878,27.954250000000002
CUW,1879,27.146916666666666
CUW,1880,26.631666666666664
CUW,1881,26.80058333333334
CUW,1882,26.517916666666668
CUW,1883,26.772833333333335
CUW,1884,26.593999999999998
CUW,1885,27.07275
CUW,1886,26.79083333333334
CUW,1887,26.580249999999996
CUW,1888,27.04491666666667
CUW,1889,27.37975
CUW,1890,26.457916666666662
CUW,1891,27.25908333333334
CUW,1892,26.88866666666667
CUW,1893,26.673333333333336
CUW,1894,26.640500000000003
CUW,1895,26.91725
CUW,1896,27.083583333333326
CUW,1897,27.22825
CUW,1898,26.816083333333335
CUW,1899,27.13033333333334
CUW,1900,27.455250000000003
CUW,1901,27.251166666666666
CUW,1902,27.366
CUW,1903,27.367499999999996
CUW,1904,26.810250000000007
CUW,1905,27.197333333333333
CUW,1906,27.130250000000004
CUW,1907,26.895999999999997
CUW,1908,27.001
CUW,1909,26.918000000000003
CUW,1910,26.958083333333338
CUW,1911,26.98733333333333
CUW,1912,27.1215
CUW,1913,26.757333333333335
CUW,1914,27.23275
CUW,1915,27.6995
CUW,1916,27.004166666666674
CUW,1917,26.540499999999998
CUW,1918,26.742
CUW,1919,27.281166666666664
CUW,1920,27.043333333333337
CUW,1921,26.80633333333334
CUW,1922,27.00341666666667
CUW,1923,27.026416666666663
CUW,1924,27.325
CUW,1925,27.11041666666667
CUW,1926,27.739750000000004
CUW,1927,27.27666666666667
CUW,1928,27.413333333333338
CUW,1929,27.210416666666664
CUW,1930,27.161083333333334
CUW,1931,27.662833333333328
CUW,1932,27.50666666666667
CUW,1933,27.127750000000002
CUW,1934,27.432499999999994
CUW,1935,27.09308333333334
CUW,1936,27.274999999999995
CUW,1937,27.447916666666668
CUW,1938,26.933916666666676
CUW,1939,27.15858333333333
CUW,1940,27.97133333333333
CUW,1941,28.05066666666667
CUW,1942,28.046250000000004
CUW,1943,27.398833333333332
CUW,1944,27.508416666666673
CUW,1945,27.29166666666667
CUW,1946,27.04308333333334
CUW,1947,27.653583333333334
CUW,1948,27.61
CUW,1949,27.258083333333335
CUW,1950,26.920333333333335
CUW,1951,27.613250000000004
CUW,1952,27.946500000000004
CUW,1953,27.857083333333332
CUW,1954,27.485833333333336
CUW,1955,27.21341666666667
CUW,1956,27.288916666666665
CUW,1957,27.454833333333337
CUW,1958,28.259583333333328
CUW,1959,27.637083333333337
CUW,1960,27.773750000000007
CUW,1961,27.516500000000004
CUW,1962,27.707916666666666
CUW,1963,27.758499999999998
CUW,1964,27.551083333333338
CUW,1965,27.457750000000004
CUW,1966,27.690416666666675
CUW,1967,27.358166666666666
CUW,1968,27.56291666666667
CUW,1969,28.087500000000002
CUW,1970,27.80391666666667
CUW,1971,27.28291666666667
CUW,1972,27.72791666666667
CUW,1973,27.745333333333335
CUW,1974,27.142666666666667
CUW,1975,27.37308333333333
CUW,1976,27.211916666666667
CUW,1977,27.89108333333333
CUW,1978,27.851416666666665
CUW,1979,27.91650000000001
CUW,1980,28.031833333333335
CUW,1981,27.972083333333334
CUW,1982,27.683750000000003
CUW,1983,28.083666666666673
CUW,1984,27.635083333333338
CUW,1985,27.33175
CUW,1986,27.48408333333333
CUW,1987,28.37475000000001
CUW,1988,27.78358333333333
CUW,1989,27.555666666666667
CUW,1990,27.691916666666668
CUW,1991,27.70175
CUW,1992,27.908333333333335
CUW,1993,27.999583333333334
CUW,1994,27.920333333333335
CUW,1995,28.221833333333336
CUW,1996,27.953666666666663
CUW,1997,28.078166666666664
CUW,1998,28.402666666666672
CUW,1999,27.683166666666665
CUW,2000,27.564083333333333
CUW,2001,28.010416666666668
CUW,2002,28.24291666666667
CUW,2003,28.26608333333333
CUW,2004,27.890666666666664
CUW,2005,28.209583333333338
CUW,2006,28.26533333333333
CUW,2007,28.28466666666667
CUW,2008,27.918499999999998
CUW,2009,28.2525
CUW,2010,28.4735
CUW,2011,27.97975
CUW,2012,28.052999999999994
CUW,2013,28.1205
CXR,1825,25.660000000000007
CXR,1839,24.762777777777774
CXR,1840,25.183249999999997
CXR,1841,24.930999999999997
CXR,1850,25.158083333333334
CXR,1851,25.345
CXR,1852,25.226416666666665
CXR,1853,25.34622222222222
CXR,1854,25.254363636363635
CXR,1855,25.380916666666668
CXR,1856,25.28725
CXR,1866,25.28283333333333
CXR,1867,25.281833333333335
CXR,1868,25.470333333333333
CXR,1869,25.4345
CXR,1870,25.136750000000003
CXR,1871,25.098833333333335
CXR,1872,25.14658333333333
CXR,1873,25.24466666666667
CXR,1874,25.18383333333333
CXR,1875,25.122249999999998
CXR,1876,25.236666666666665
CXR,1877,25.510749999999998
CXR,1878,25.993750000000006
CXR,1879,25.205166666666667
CXR,1880,25.02383333333333
CXR,1881,25.549333333333333
CXR,1882,25.16525
CXR,1883,25.331166666666665
CXR,1884,25.027
CXR,1885,25.26991666666667
CXR,1886,25.404250000000005
CXR,1887,25.073500000000006
CXR,1888,25.40183333333334
CXR,1889,25.672416666666667
CXR,1890,25.184833333333334
CXR,1891,25.225333333333335
CXR,1892,25.113083333333332
CXR,1893,24.991000000000003
CXR,1894,25.216083333333334
CXR,1895,25.331666666666663
CXR,1896,25.500249999999998
CXR,1897,25.6695
CXR,1898,25.478583333333336
CXR,1899,25.39258333333333
CXR,1900,25.608166666666666
CXR,1901,25.53708333333333
CXR,1902,25.44775
CXR,1903,25.566583333333337
CXR,1904,25.11191666666667
CXR,1905,25.53825
CXR,1906,25.665833333333335
CXR,1907,25.47866666666667
CXR,1908,25.172416666666667
CXR,1909,25.280999999999995
CXR,1910,25.258666666666667
CXR,1911,25.377916666666664
CXR,1912,25.730916666666662
CXR,1913,25.453083333333336
CXR,1914,25.798999999999996
CXR,1915,25.90383333333334
CXR,1916,25.668666666666667
CXR,1917,25.25991666666667
CXR,1918,25.42025
CXR,1919,25.65491666666667
CXR,1920,25.446
CXR,1921,25.687083333333334
CXR,1922,25.44558333333333
CXR,1923,25.404750000000003
CXR,1924,25.526749999999996
CXR,1925,25.448999999999998
CXR,1926,25.919749999999997
CXR,1927,25.599666666666664
CXR,1928,25.872166666666672
CXR,1929,25.347083333333334
CXR,1930,25.594000000000005
CXR,1931,26.10041666666667
CXR,1932,25.8165
CXR,1933,25.713416666666674
CXR,1934,25.47741666666667
CXR,1935,25.525333333333336
CXR,1936,25.962166666666672
CXR,1937,25.871333333333336
CXR,1938,25.9345
CXR,1939,25.595
CXR,1940,25.906500000000005
CXR,1941,26.23966666666667
CXR,1942,26.014166666666668
CXR,1943,25.743416666666665
CXR,1944,26.002250000000004
CXR,1945,25.92883333333334
CXR,1946,26.050749999999997
CXR,1947,25.963916666666663
CXR,1948,26.08566666666667
CXR,1949,25.79691666666667
CXR,1950,25.82483333333333
CXR,1951,25.777583333333336
CXR,1952,25.98216666666667
CXR,1953,26.07383333333333
CXR,1954,26.025750000000002
CXR,1955,25.730249999999998
CXR,1956,25.872916666666665
CXR,1957,26.146
CXR,1958,26.190499999999997
CXR,1959,26.298249999999996
CXR,1960,25.985916666666668
CXR,1961,25.87441666666666
CXR,1962,25.873749999999998
CXR,1963,25.875750000000007
CXR,1964,25.957666666666665
CXR,1965,25.80516666666667
CXR,1966,26.00441666666667
CXR,1967,25.948583333333332
CXR,1968,25.81158333333333
CXR,1969,26.206916666666668
CXR,1970,26.001416666666668
CXR,1971,25.761999999999997
CXR,1972,26.1495
CXR,1973,26.37241666666667
CXR,1974,25.944833333333335
CXR,1975,25.913
CXR,1976,25.87658333333334
CXR,1977,26.12275
CXR,1978,25.976583333333327
CXR,1979,26.182833333333335
CXR,1980,26.131833333333336
CXR,1981,26.14091666666667
CXR,1982,26.09541666666667
CXR,1983,26.423083333333327
CXR,1984,25.975083333333327
CXR,1985,26.10608333333333
CXR,1986,25.775083333333328
CXR,1987,26.415416666666662
CXR,1988,26.416500000000003
CXR,1989,26.289083333333334
CXR,1990,26.44933333333334
CXR,1991,26.271999999999995
CXR,1992,26.301750000000002
CXR,1993,26.369249999999997
CXR,1994,26.23658333333333
CXR,1995,26.471000000000004
CXR,1996,26.599
CXR,1997,26.303250000000002
CXR,1998,26.897000000000002
CXR,1999,26.338333333333328
CXR,2000,26.375249999999998
CXR,2001,26.348583333333334
CXR,2002,26.733749999999997
CXR,2003,26.693250000000003
CXR,2004,26.58941666666667
CXR,2005,26.67958333333333
CXR,2006,26.52691666666667
CXR,2007,26.555333333333333
CXR,2008,26.280083333333334
CXR,2009,26.544833333333333
CXR,2010,26.839750000000006
CXR,2011,26.364999999999995
CXR,2012,26.670166666666663
CXR,2013,27.01075
CYM,1823,25.981250000000003
CYM,1824,26.948166666666665
CYM,1825,26.681916666666666
CYM,1826,26.870583333333332
CYM,1827,27.439000000000004
CYM,1828,27.056833333333334
CYM,1829,26.28191666666667
CYM,1830,27.008916666666664
CYM,1831,26.094333333333335
CYM,1832,26.19333333333333
CYM,1833,26.525166666666667
CYM,1834,26.85383333333333
CYM,1835,25.805833333333336
CYM,1836,26.16125
CYM,1837,26.176166666666663
CYM,1838,25.825916666666668
CYM,1839,26.2025
CYM,1840,26.240083333333335
CYM,1841,25.97966666666667
CYM,1842,26.392
CYM,1843,26.19333333333333
CYM,1844,25.80225
CYM,1845,25.708
CYM,1846,26.50683333333333
CYM,1847,26.3185
CYM,1848,26.413750000000007
CYM,1849,26.977666666666668
CYM,1850,26.761499999999998
CYM,1851,26.380583333333334
CYM,1852,26.172
CYM,1853,26.152583333333336
CYM,1854,26.121583333333334
CYM,1855,26.178416666666667
CYM,1856,26.556749999999997
CYM,1857,25.848583333333334
CYM,1858,26.101583333333334
CYM,1859,26.40025
CYM,1860,26.17616666666667
CYM,1861,26.657583333333335
CYM,1862,26.627083333333335
CYM,1863,26.444166666666664
CYM,1864,25.942916666666665
CYM,1865,26.52808333333334
CYM,1866,26.23175
CYM,1867,26.551166666666663
CYM,1868,26.415000000000003
CYM,1869,27.204250000000002
CYM,1870,26.496166666666667
CYM,1871,26.3295
CYM,1872,26.477833333333333
CYM,1873,26.122916666666672
CYM,1874,26.53916666666667
CYM,1875,26.66841666666667
CYM,1876,26.542166666666663
CYM,1877,26.717333333333332
CYM,1878,27.121666666666666
CYM,1879,26.429666666666666
CYM,1880,26.748500000000003
CYM,1881,26.602583333333328
CYM,1882,26.63625
CYM,1883,26.8085
CYM,1884,26.33158333333333
CYM,1885,26.195333333333338
CYM,1886,25.961250000000003
CYM,1887,25.988333333333333
CYM,1888,26.126083333333337
CYM,1889,26.390249999999995
CYM,1890,26.098416666666676
CYM,1891,26.394499999999997
CYM,1892,26.14283333333334
CYM,1893,26.387666666666664
CYM,1894,26.30391666666667
CYM,1895,26.338000000000005
CYM,1896,26.506499999999992
CYM,1897,26.838833333333337
CYM,1898,26.54716666666667
CYM,1899,26.586083333333335
CYM,1900,26.59175
CYM,1901,26.008583333333338
CYM,1902,26.522083333333327
CYM,1903,26.48733333333333
CYM,1904,26.150750000000002
CYM,1905,26.4935
CYM,1906,26.35141666666667
CYM,1907,26.451833333333337
CYM,1908,26.49275
CYM,1909,26.35075
CYM,1910,25.887249999999998
CYM,1911,26.741250000000004
CYM,1912,26.770833333333332
CYM,1913,26.392666666666667
CYM,1914,26.56108333333334
CYM,1915,26.75216666666667
CYM,1916,26.43383333333333
CYM,1917,26.081500000000002
CYM,1918,26.53883333333333
CYM,1919,26.768
CYM,1920,26.669583333333332
CYM,1921,26.82733333333334
CYM,1922,26.852500000000003
CYM,1923,26.739499999999996
CYM,1924,26.91616666666667
CYM,1925,26.902416666666667
CYM,1926,26.738
CYM,1927,26.902333333333335
CYM,1928,26.705000000000002
CYM,1929,26.849166666666665
CYM,1930,26.850916666666667
CYM,1931,26.702749999999998
CYM,1932,26.93783333333334
CYM,1933,26.894833333333334
CYM,1934,26.65908333333333
CYM,1935,26.621166666666664
CYM,1936,26.721500000000002
CYM,1937,26.931833333333334
CYM,1938,26.672583333333336
CYM,1939,26.76291666666667
CYM,1940,26.527333333333335
CYM,1941,27.13925
CYM,1942,26.99225
CYM,1943,26.731083333333334
CYM,1944,26.872333333333334
CYM,1945,26.892333333333337
CYM,1946,27.26341666666667
CYM,1947,27.257499999999997
CYM,1948,27.351250000000004
CYM,1949,27.031083333333328
CYM,1950,26.473250000000004
CYM,1951,26.775416666666672
CYM,1952,26.78408333333333
CYM,1953,27.22841666666667
CYM,1954,26.777833333333337
CYM,1955,26.686500000000006
CYM,1956,26.64366666666667
CYM,1957,26.889833333333332
CYM,1958,27.07016666666667
CYM,1959,27.207000000000004
CYM,1960,27.038916666666665
CYM,1961,27.104583333333334
CYM,1962,26.814666666666668
CYM,1963,26.822833333333335
CYM,1964,27.12366666666667
CYM,1965,26.888749999999998
CYM,1966,26.60891666666667
CYM,1967,26.78033333333333
CYM,1968,26.47975
CYM,1969,26.96258333333333
CYM,1970,26.736499999999996
CYM,1971,26.786
CYM,1972,27.061999999999998
CYM,1973,27.044666666666668
CYM,1974,26.81983333333333
CYM,1975,27.035083333333333
CYM,1976,26.802916666666672
CYM,1977,27.081166666666665
CYM,1978,26.995666666666676
CYM,1979,27.002166666666664
CYM,1980,27.145250000000004
CYM,1981,26.774083333333333
CYM,1982,27.35258333333333
CYM,1983,27.258166666666668
CYM,1984,27.017749999999996
CYM,1985,27.042916666666667
CYM,1986,27.128416666666666
CYM,1987,27.219583333333336
CYM,1988,27.26183333333334
CYM,1989,27.105666666666668
CYM,1990,27.361416666666667
CYM,1991,27.368916666666664
CYM,1992,27.13208333333333
CYM,1993,27.26166666666667
CYM,1994,27.636916666666668
CYM,1995,27.584
CYM,1996,27.129166666666666
CYM,1997,27.75166666666667
CYM,1998,27.700999999999997
CYM,1999,27.168666666666667
CYM,2000,27.101833333333335
CYM,2001,27.30916666666667
CYM,2002,27.722750000000005
CYM,2003,27.651083333333336
CYM,2004,27.585916666666662
CYM,2005,27.551083333333338
CYM,2006,27.49475
CYM,2007,27.62391666666667
CYM,2008,27.377166666666668
CYM,2009,27.49275
CYM,2010,27.03441666666666
CYM,2011,27.44216666666667
CYM,2012,27.121250000000003
CYM,2013,27.558222222222224
CYP,1791,21.645999999999997
CYP,1792,18.64108333333333
CYP,1793,18.458666666666666
CYP,1794,18.857499999999998
CYP,1795,18.75790909090909
CYP,1796,18.839166666666667
CYP,1797,19.10575
CYP,1798,19.164416666666664
CYP,1799,18.979666666666667
CYP,1800,18.978583333333333
CYP,1801,19.3775
CYP,1802,19.506083333333333
CYP,1803,19.44936363636364
CYP,1804,19.123583333333332
CYP,1805,18.76833333333333
CYP,1806,18.984083333333334
CYP,1807,18.94475
CYP,1808,18.168750000000003
CYP,1809,17.517999999999997
CYP,1810,17.627083333333335
CYP,1811,17.665999999999997
CYP,1812,17.49383333333333
CYP,1813,17.964750000000002
CYP,1814,18.07725
CYP,1815,17.818166666666666
CYP,1816,17.40516666666667
CYP,1817,17.634
CYP,1818,18.383916666666668
CYP,1819,18.00383333333333
CYP,1820,18.16525
CYP,1821,18.152916666666666
CYP,1822,18.053749999999997
CYP,1823,18.41683333333333
CYP,1824,19.21141666666667
CYP,1825,18.41075
CYP,1826,18.336166666666667
CYP,1827,19.29125
CYP,1828,18.458333333333332
CYP,1829,18.39741666666667
CYP,1830,18.71708333333333
CYP,1831,18.073083333333333
CYP,1832,17.364
CYP,1833,18.310916666666667
CYP,1834,18.164166666666663
CYP,1835,17.724999999999998
CYP,1836,18.189333333333334
CYP,1837,17.795416666666664
CYP,1838,17.661916666666666
CYP,1839,17.94433333333333
CYP,1840,17.926083333333334
CYP,1841,18.583666666666666
CYP,1842,18.33683333333333
CYP,1843,18.370333333333335
CYP,1844,18.203583333333334
CYP,1845,18.524166666666666
CYP,1846,19.08966666666667
CYP,1847,18.678
CYP,1848,18.60741666666667
CYP,1849,18.50866666666667
CYP,1850,17.944583333333338
CYP,1851,18.895166666666665
CYP,1852,18.603333333333335
CYP,1853,19.337416666666666
CYP,1854,18.169166666666666
CYP,1855,18.69966666666667
CYP,1856,18.14933333333333
CYP,1857,17.7165
CYP,1858,18.32758333333333
CYP,1859,18.525249999999996
CYP,1860,19.11641666666667
CYP,1861,17.68
CYP,1862,17.7495
CYP,1863,18.14933333333333
CYP,1864,18.631333333333334
CYP,1865,18.96258333333333
CYP,1866,18.792916666666667
CYP,1867,18.694666666666667
CYP,1868,18.35541666666667
CYP,1869,18.97608333333333
CYP,1870,18.807083333333335
CYP,1871,18.355333333333334
CYP,1872,18.97191666666667
CYP,1873,19.15266666666667
CYP,1874,18.340666666666667
CYP,1875,17.535083333333333
CYP,1876,18.905833333333334
CYP,1877,19.144750000000002
CYP,1878,19.077
CYP,1879,19.557083333333335
CYP,1880,18.01691666666667
CYP,1881,18.600583333333333
CYP,1882,17.733833333333333
CYP,1883,18.45058333333333
CYP,1884,18.050416666666667
CYP,1885,19.02591666666667
CYP,1886,18.509916666666673
CYP,1887,18.897
CYP,1888,18.495499999999996
CYP,1889,18.969250000000002
CYP,1890,18.741916666666665
CYP,1891,18.635083333333334
CYP,1892,18.864
CYP,1893,18.264583333333334
CYP,1894,18.174666666666667
CYP,1895,18.523333333333333
CYP,1896,18.394083333333334
CYP,1897,18.014916666666668
CYP,1898,18.50525
CYP,1899,18.516916666666663
CYP,1900,19.020583333333335
CYP,1901,19.444333333333336
CYP,1902,19.013083333333334
CYP,1903,18.479499999999998
CYP,1904,18.395833333333336
CYP,1905,18.422666666666668
CYP,1906,18.507500000000004
CYP,1907,17.902666666666672
CYP,1908,17.903833333333335
CYP,1909,19.09775
CYP,1910,18.235166666666668
CYP,1911,17.931500000000003
CYP,1912,18.47941666666667
CYP,1913,18.12308333333333
CYP,1914,18.449083333333334
CYP,1915,19.140249999999998
CYP,1916,19.244500000000002
CYP,1917,18.990166666666667
CYP,1918,18.724583333333335
CYP,1919,18.87816666666667
CYP,1920,18.030916666666666
CYP,1921,18.150833333333335
CYP,1922,19.148916666666665
CYP,1923,19.174583333333334
CYP,1924,19.04225
CYP,1925,18.86625
CYP,1926,19.108416666666667
CYP,1927,19.47375
CYP,1928,19.2775
CYP,1929,18.624916666666667
CYP,1930,19.249666666666666
CYP,1931,19.03025
CYP,1932,18.933583333333335
CYP,1933,18.219166666666666
CYP,1934,19.139
CYP,1935,19.426749999999995
CYP,1936,19.296166666666668
CYP,1937,19.459583333333335
CYP,1938,18.751416666666668
CYP,1939,19.329083333333333
CYP,1940,19.06491666666667
CYP,1941,19.317583333333335
CYP,1942,18.947333333333333
CYP,1943,18.832916666666666
CYP,1944,18.94966666666667
CYP,1945,18.714250000000003
CYP,1946,19.304666666666666
CYP,1947,19.873166666666666
CYP,1948,18.478666666666665
CYP,1949,18.232583333333334
CYP,1950,18.796333333333333
CYP,1951,19.301
CYP,1952,19.290583333333334
CYP,1953,18.243583333333337
CYP,1954,19.151333333333334
CYP,1955,19.733083333333333
CYP,1956,18.8565
CYP,1957,19.10575
CYP,1958,19.402666666666665
CYP,1959,18.437083333333334
CYP,1960,19.93583333333333
CYP,1961,19.09475
CYP,1962,19.892666666666667
CYP,1963,19.568499999999997
CYP,1964,18.613083333333332
CYP,1965,18.923
CYP,1966,19.653166666666667
CYP,1967,18.3745
CYP,1968,19.193083333333334
CYP,1969,19.213166666666666
CYP,1970,19.29791666666667
CYP,1971,18.90666666666667
CYP,1972,18.594333333333328
CYP,1973,18.989916666666666
CYP,1974,18.840333333333334
CYP,1975,18.83583333333333
CYP,1976,18.576083333333333
CYP,1977,19.0565
CYP,1978,19.237750000000002
CYP,1979,19.555750000000003
CYP,1980,18.850083333333334
CYP,1981,19.231916666666667
CYP,1982,18.56641666666667
CYP,1983,18.424333333333333
CYP,1984,18.94333333333333
CYP,1985,19.19775
CYP,1986,19.28441666666667
CYP,1987,18.882916666666663
CYP,1988,19.0795
CYP,1989,19.08
CYP,1990,19.19441666666667
CYP,1991,19.08275
CYP,1992,18.04925
CYP,1993,18.948999999999995
CYP,1994,19.802000000000003
CYP,1995,19.078999999999997
CYP,1996,19.475583333333333
CYP,1997,18.87625
CYP,1998,19.96408333333333
CYP,1999,20.07375
CYP,2000,19.441999999999997
CYP,2001,20.011750000000003
CYP,2002,19.72916666666667
CYP,2003,19.735083333333336
CYP,2004,19.59575
CYP,2005,19.587083333333336
CYP,2006,19.540166666666668
CYP,2007,19.945333333333334
CYP,2008,20.144749999999995
CYP,2009,20.15733333333333
CYP,2010,20.952
CYP,2011,19.681916666666666
CYP,2012,20.012
CYP,2013,20.349875
CZE,1743,4.167
CZE,1744,9.247375000000002
CZE,1745,0.05500000000000038
CZE,1750,8.458818181818181
CZE,1751,8.548124999999999
CZE,1752,3.2341666666666664
CZE,1753,7.494916666666665
CZE,1754,7.2854166666666655
CZE,1755,7.062833333333334
CZE,1756,8.079666666666666
CZE,1757,7.696750000000001
CZE,1758,6.798416666666667
CZE,1759,7.721000000000001
CZE,1760,7.6905
CZE,1761,8.073916666666669
CZE,1762,7.425250000000001
CZE,1763,7.211416666666666
CZE,1764,7.788
CZE,1765,7.470666666666666
CZE,1766,7.450333333333333
CZE,1767,6.875999999999999
CZE,1768,6.508166666666665
CZE,1769,7.235250000000001
CZE,1770,7.241666666666666
